Timestamp,TransactionID,Currency,Amount,Method,Reference,AccountID,Type,CounterpartyID,LocalID
27/5/24 14:24,T3811,SGD,63.87,CreditCard,ProductA,SimAccount01,Sales,CPT2811,ACCOUNTSECRETKEY01
27/5/24 16:07,T3812,SGD,83.63,CreditCard,ProductA,SimAccount03,Sales,CPT2812,ACCOUNTSECRETKEY01
27/5/24 16:08,T3813,SGD,84.41,CreditCard,ProductC,SimAccount03,Sales,CPT2813,ACCOUNTSECRETKEY01
27/5/24 16:36,T3814,SGD,79.54,CreditCard,ProductB,SimAccount03,Sales,CPT2814,ACCOUNTSECRETKEY01
27/5/24 17:26,T3815,SGD,58.03,CreditCard,ProductA,SimAccount03,Sales,CPT2815,ACCOUNTSECRETKEY01
27/5/24 19:16,T3816,SGD,89.93,CreditCard,ProductA,SimAccount01,Sales,CPT2816,ACCOUNTSECRETKEY01
27/5/24 19:35,T3817,SGD,85.45,CreditCard,ProductA,SimAccount01,Sales,CPT2817,ACCOUNTSECRETKEY01
27/5/24 20:56,T3818,SGD,52.03,CreditCard,ProductA,SimAccount03,Sales,CPT2818,ACCOUNTSECRETKEY01
27/5/24 21:38,T3819,SGD,72.23,CreditCard,ProductA,SimAccount01,Sales,CPT2819,ACCOUNTSECRETKEY01
27/5/24 22:31,T3820,SGD,63.63,CreditCard,ProductA,SimAccount01,Sales,CPT2820,ACCOUNTSECRETKEY01
27/5/24 23:38,T3821,SGD,99.53,CreditCard,ProductC,SimAccount01,Sales,CPT2821,ACCOUNTSECRETKEY01
28/5/24 0:12,T3822,SGD,75.73,CreditCard,ProductB,SimAccount01,Sales,CPT2822,ACCOUNTSECRETKEY01
28/5/24 1:35,T3823,SGD,59.43,CreditCard,ProductC,SimAccount01,Sales,CPT2823,ACCOUNTSECRETKEY01
28/5/24 3:51,T3824,SGD,61.94,CreditCard,ProductC,SimAccount01,Sales,CPT2824,ACCOUNTSECRETKEY01
28/5/24 4:55,T3825,SGD,54.77,CreditCard,ProductB,SimAccount01,Sales,CPT2825,ACCOUNTSECRETKEY01
28/5/24 5:35,T3826,SGD,96.54,CreditCard,ProductA,SimAccount01,Sales,CPT2826,ACCOUNTSECRETKEY01
28/5/24 7:31,T3827,SGD,97.34,CreditCard,ProductA,SimAccount03,Sales,CPT2827,ACCOUNTSECRETKEY01
28/5/24 7:56,T3828,SGD,72.29,CreditCard,ProductA,SimAccount03,Sales,CPT2828,ACCOUNTSECRETKEY01
28/5/24 9:49,T3829,SGD,63.1,CreditCard,ProductB,SimAccount01,Sales,CPT2829,ACCOUNTSECRETKEY01
28/5/24 10:17,T3830,SGD,70.98,CreditCard,ProductC,SimAccount01,Sales,CPT2830,ACCOUNTSECRETKEY01
28/5/24 11:58,T3831,SGD,58.87,CreditCard,ProductB,SimAccount01,Sales,CPT2831,ACCOUNTSECRETKEY01
28/5/24 14:07,T3832,SGD,97.02,CreditCard,ProductA,SimAccount01,Sales,CPT2832,ACCOUNTSECRETKEY01
28/5/24 16:02,T3833,SGD,50.46,CreditCard,ProductC,SimAccount03,Sales,CPT2833,ACCOUNTSECRETKEY01
28/5/24 17:32,T3834,SGD,66.68,CreditCard,ProductC,SimAccount01,Sales,CPT2834,ACCOUNTSECRETKEY01
28/5/24 19:15,T3835,SGD,69.87,CreditCard,ProductA,SimAccount01,Sales,CPT2835,ACCOUNTSECRETKEY01
28/5/24 21:35,T3836,SGD,80.91,CreditCard,ProductA,SimAccount03,Sales,CPT2836,ACCOUNTSECRETKEY01
28/5/24 22:12,T3837,SGD,83.99,CreditCard,ProductA,SimAccount01,Sales,CPT2837,ACCOUNTSECRETKEY01
29/5/24 0:02,T3838,SGD,67.1,CreditCard,ProductA,SimAccount03,Cost,CPT2838,ACCOUNTSECRETKEY01
29/5/24 0:46,T3839,SGD,65.67,CreditCard,ProductB,SimAccount03,Sales,CPT2839,ACCOUNTSECRETKEY01
29/5/24 2:04,T3840,SGD,63.96,CreditCard,ProductA,SimAccount01,Sales,CPT2840,ACCOUNTSECRETKEY01
29/5/24 3:01,T3841,SGD,98.98,CreditCard,ProductC,SimAccount01,Sales,CPT2841,ACCOUNTSECRETKEY01
29/5/24 5:00,T3842,SGD,81.43,CreditCard,ProductA,SimAccount01,Sales,CPT2842,ACCOUNTSECRETKEY01
29/5/24 5:50,T3843,SGD,71.22,CreditCard,ProductA,SimAccount01,Sales,CPT2843,ACCOUNTSECRETKEY01
29/5/24 7:41,T3844,SGD,68.09,CreditCard,ProductA,SimAccount03,Sales,CPT2844,ACCOUNTSECRETKEY01
29/5/24 8:22,T3845,SGD,57.93,CreditCard,ProductA,SimAccount03,Sales,CPT2845,ACCOUNTSECRETKEY01
29/5/24 8:52,T3846,SGD,64.2,CreditCard,ProductB,SimAccount01,Sales,CPT2846,ACCOUNTSECRETKEY01
29/5/24 9:23,T3847,SGD,73.03,CreditCard,ProductA,SimAccount03,Sales,CPT2847,ACCOUNTSECRETKEY01
29/5/24 10:44,T3848,SGD,79.71,CreditCard,ProductB,SimAccount03,Sales,CPT2848,ACCOUNTSECRETKEY01
29/5/24 11:42,T3849,SGD,96.25,CreditCard,ProductA,SimAccount01,Sales,CPT2849,ACCOUNTSECRETKEY01
29/5/24 13:24,T3850,SGD,91.38,CreditCard,ProductA,SimAccount03,Sales,CPT2850,ACCOUNTSECRETKEY01
29/5/24 14:10,T3851,SGD,82.58,CreditCard,ProductA,SimAccount01,Sales,CPT2851,ACCOUNTSECRETKEY01
29/5/24 16:20,T3852,SGD,56.93,CreditCard,ProductB,SimAccount01,Sales,CPT2852,ACCOUNTSECRETKEY01
29/5/24 17:05,T3853,SGD,87.89,CreditCard,ProductA,SimAccount03,Sales,CPT2853,ACCOUNTSECRETKEY01
29/5/24 17:21,T3854,SGD,82.4,CreditCard,ProductA,SimAccount01,Sales,CPT2854,ACCOUNTSECRETKEY01
29/5/24 17:26,T3855,SGD,62.44,CreditCard,ProductC,SimAccount01,Sales,CPT2855,ACCOUNTSECRETKEY01
29/5/24 18:36,T3856,SGD,83.04,CreditCard,ProductA,SimAccount03,Sales,CPT2856,ACCOUNTSECRETKEY01
29/5/24 19:42,T3857,SGD,80.42,CreditCard,ProductB,SimAccount03,Sales,CPT2857,ACCOUNTSECRETKEY01
29/5/24 20:19,T3858,SGD,52.61,CreditCard,ProductC,SimAccount01,Sales,CPT2858,ACCOUNTSECRETKEY01
29/5/24 20:54,T3859,SGD,69.91,CreditCard,ProductB,SimAccount01,Sales,CPT2859,ACCOUNTSECRETKEY01
29/5/24 21:39,T3860,SGD,75.6,CreditCard,ProductC,SimAccount01,Sales,CPT2860,ACCOUNTSECRETKEY01
29/5/24 22:06,T3861,SGD,93.85,CreditCard,ProductA,SimAccount03,Sales,CPT2861,ACCOUNTSECRETKEY01
29/5/24 22:23,T3862,SGD,65.03,CreditCard,ProductA,SimAccount01,Sales,CPT2862,ACCOUNTSECRETKEY01
30/5/24 0:46,T3863,SGD,60.92,CreditCard,ProductA,SimAccount01,Sales,CPT2863,ACCOUNTSECRETKEY01
30/5/24 2:07,T3864,SGD,83.94,CreditCard,ProductA,SimAccount01,Sales,CPT2864,ACCOUNTSECRETKEY01
30/5/24 3:04,T3865,SGD,79.95,CreditCard,ProductC,SimAccount03,Sales,CPT2865,ACCOUNTSECRETKEY01
30/5/24 4:49,T3866,SGD,89.23,CreditCard,ProductC,SimAccount03,Sales,CPT2866,ACCOUNTSECRETKEY01
30/5/24 4:52,T3867,SGD,58.92,CreditCard,ProductA,SimAccount01,Sales,CPT2867,ACCOUNTSECRETKEY01
30/5/24 6:09,T3868,SGD,86.46,CreditCard,ProductA,SimAccount01,Sales,CPT2868,ACCOUNTSECRETKEY01
30/5/24 8:22,T3869,SGD,85.64,CreditCard,ProductB,SimAccount03,Sales,CPT2869,ACCOUNTSECRETKEY01
30/5/24 10:01,T3870,SGD,53.56,CreditCard,ProductC,SimAccount01,Sales,CPT2870,ACCOUNTSECRETKEY01
30/5/24 11:01,T3871,SGD,83.71,CreditCard,ProductA,SimAccount01,Sales,CPT2871,ACCOUNTSECRETKEY01
30/5/24 12:38,T3872,SGD,51.8,CreditCard,ProductB,SimAccount01,Sales,CPT2872,ACCOUNTSECRETKEY01
30/5/24 13:44,T3873,SGD,94.44,CreditCard,ProductA,SimAccount03,Sales,CPT2873,ACCOUNTSECRETKEY01
30/5/24 15:52,T3874,SGD,87.45,CreditCard,ProductA,SimAccount03,Sales,CPT2874,ACCOUNTSECRETKEY01
30/5/24 16:55,T3875,SGD,77.71,CreditCard,ProductC,SimAccount03,Sales,CPT2875,ACCOUNTSECRETKEY01
30/5/24 17:55,T3876,SGD,76.12,CreditCard,ProductB,SimAccount01,Sales,CPT2876,ACCOUNTSECRETKEY01
30/5/24 19:30,T3877,SGD,53.71,CreditCard,ProductC,SimAccount01,Sales,CPT2877,ACCOUNTSECRETKEY01
30/5/24 21:18,T3878,SGD,84.17,CreditCard,ProductC,SimAccount01,Sales,CPT2878,ACCOUNTSECRETKEY01
30/5/24 21:33,T3879,SGD,99.67,CreditCard,ProductC,SimAccount01,Sales,CPT2879,ACCOUNTSECRETKEY01
30/5/24 22:26,T3880,SGD,89.45,CreditCard,ProductB,SimAccount01,Sales,CPT2880,ACCOUNTSECRETKEY01
30/5/24 22:48,T3881,SGD,82.52,CreditCard,ProductA,SimAccount03,Sales,CPT2881,ACCOUNTSECRETKEY01
30/5/24 23:19,T3882,SGD,75.93,CreditCard,ProductB,SimAccount03,Sales,CPT2882,ACCOUNTSECRETKEY01
31/5/24 0:08,T3883,SGD,54.5,CreditCard,ProductB,SimAccount01,Sales,CPT2883,ACCOUNTSECRETKEY01
31/5/24 2:09,T3884,SGD,92.98,CreditCard,ProductB,SimAccount03,Sales,CPT2884,ACCOUNTSECRETKEY01
31/5/24 3:09,T3885,SGD,71.09,CreditCard,ProductA,SimAccount03,Sales,CPT2885,ACCOUNTSECRETKEY01
31/5/24 5:27,T3886,SGD,69.37,CreditCard,ProductC,SimAccount01,Sales,CPT2886,ACCOUNTSECRETKEY01
31/5/24 7:04,T3887,SGD,68.26,CreditCard,ProductB,SimAccount03,Sales,CPT2887,ACCOUNTSECRETKEY01
31/5/24 8:08,T3888,SGD,89.71,CreditCard,ProductA,SimAccount03,Sales,CPT2888,ACCOUNTSECRETKEY01
31/5/24 9:32,T3889,SGD,56.33,CreditCard,ProductC,SimAccount01,Sales,CPT2889,ACCOUNTSECRETKEY01
31/5/24 10:41,T3890,SGD,62.2,CreditCard,ProductC,SimAccount03,Sales,CPT2890,ACCOUNTSECRETKEY01
31/5/24 13:00,T3891,SGD,54.73,CreditCard,ProductB,SimAccount03,Sales,CPT2891,ACCOUNTSECRETKEY01
31/5/24 15:01,T3892,SGD,60.99,CreditCard,ProductC,SimAccount03,Sales,CPT2892,ACCOUNTSECRETKEY01
31/5/24 16:02,T3893,SGD,93.91,CreditCard,ProductC,SimAccount03,Sales,CPT2893,ACCOUNTSECRETKEY01
31/5/24 16:20,T3894,SGD,53.94,CreditCard,ProductB,SimAccount01,Sales,CPT2894,ACCOUNTSECRETKEY01
31/5/24 17:25,T3895,SGD,85.79,CreditCard,ProductA,SimAccount01,Sales,CPT2895,ACCOUNTSECRETKEY01
31/5/24 18:09,T3896,SGD,76.89,CreditCard,ProductA,SimAccount01,Sales,CPT2896,ACCOUNTSECRETKEY01
31/5/24 18:41,T3897,SGD,61.17,CreditCard,ProductA,SimAccount01,Sales,CPT2897,ACCOUNTSECRETKEY01
31/5/24 21:01,T3898,SGD,72.78,CreditCard,ProductA,SimAccount03,Sales,CPT2898,ACCOUNTSECRETKEY01
31/5/24 21:45,T3899,SGD,72.26,CreditCard,ProductA,SimAccount03,Sales,CPT2899,ACCOUNTSECRETKEY01
31/5/24 21:45,T3900,SGD,53.15,CreditCard,ProductA,SimAccount01,Sales,CPT2900,ACCOUNTSECRETKEY01
31/5/24 21:56,T3901,SGD,83.9,CreditCard,ProductB,SimAccount01,Sales,CPT2901,ACCOUNTSECRETKEY01
31/5/24 22:56,T3902,SGD,95.12,CreditCard,ProductA,SimAccount03,Sales,CPT2902,ACCOUNTSECRETKEY01
31/5/24 23:04,T3903,SGD,78.48,CreditCard,ProductA,SimAccount03,Sales,CPT2903,ACCOUNTSECRETKEY01
1/6/24 0:25,T3904,SGD,88.34,CreditCard,ProductC,SimAccount03,Sales,CPT2904,ACCOUNTSECRETKEY01
1/6/24 0:40,T3905,SGD,54.79,CreditCard,ProductA,SimAccount03,Sales,CPT2905,ACCOUNTSECRETKEY01
1/6/24 2:13,T3906,SGD,70.43,CreditCard,ProductA,SimAccount03,Sales,CPT2906,ACCOUNTSECRETKEY01
1/6/24 3:54,T3907,SGD,83.21,CreditCard,ProductA,SimAccount01,Sales,CPT2907,ACCOUNTSECRETKEY01
1/6/24 6:00,T3908,SGD,80.33,CreditCard,ProductC,SimAccount01,Sales,CPT2908,ACCOUNTSECRETKEY01
1/6/24 7:02,T3909,SGD,66.52,CreditCard,ProductA,SimAccount01,Sales,CPT2909,ACCOUNTSECRETKEY01
1/6/24 8:45,T3910,SGD,99.16,CreditCard,ProductA,SimAccount03,Sales,CPT2910,ACCOUNTSECRETKEY01
1/6/24 9:28,T3911,SGD,98.31,CreditCard,ProductB,SimAccount03,Sales,CPT2911,ACCOUNTSECRETKEY01
1/6/24 11:23,T3912,SGD,84.49,CreditCard,ProductB,SimAccount01,Sales,CPT2912,ACCOUNTSECRETKEY01
1/6/24 12:29,T3913,SGD,51.31,CreditCard,ProductC,SimAccount03,Sales,CPT2913,ACCOUNTSECRETKEY01
1/6/24 13:53,T3914,SGD,88.28,CreditCard,ProductB,SimAccount03,Sales,CPT2914,ACCOUNTSECRETKEY01
1/6/24 13:59,T3915,SGD,79.47,CreditCard,ProductA,SimAccount03,Sales,CPT2915,ACCOUNTSECRETKEY01
1/6/24 16:15,T3916,SGD,52.07,CreditCard,ProductC,SimAccount01,Sales,CPT2916,ACCOUNTSECRETKEY01
1/6/24 18:30,T3917,SGD,52.15,CreditCard,ProductC,SimAccount01,Sales,CPT2917,ACCOUNTSECRETKEY01
1/6/24 18:31,T3918,SGD,89.96,CreditCard,ProductC,SimAccount01,Sales,CPT2918,ACCOUNTSECRETKEY01
1/6/24 20:27,T3919,SGD,53.66,CreditCard,ProductA,SimAccount01,Sales,CPT2919,ACCOUNTSECRETKEY01
1/6/24 22:27,T3920,SGD,61.94,CreditCard,ProductB,SimAccount01,Sales,CPT2920,ACCOUNTSECRETKEY01
1/6/24 23:55,T3921,SGD,59.3,CreditCard,ProductA,SimAccount03,Sales,CPT2921,ACCOUNTSECRETKEY01
1/6/24 23:58,T3922,SGD,54.04,CreditCard,ProductB,SimAccount03,Sales,CPT2922,ACCOUNTSECRETKEY01
2/6/24 0:52,T3923,SGD,83.75,CreditCard,ProductA,SimAccount01,Sales,CPT2923,ACCOUNTSECRETKEY01
2/6/24 1:16,T3924,SGD,53.74,CreditCard,ProductA,SimAccount01,Sales,CPT2924,ACCOUNTSECRETKEY01
2/6/24 2:02,T3925,SGD,91.34,CreditCard,ProductC,SimAccount01,Sales,CPT2925,ACCOUNTSECRETKEY01
2/6/24 3:13,T3926,SGD,80.66,CreditCard,ProductA,SimAccount01,Sales,CPT2926,ACCOUNTSECRETKEY01
2/6/24 3:33,T3927,SGD,92.59,CreditCard,ProductB,SimAccount03,Sales,CPT2927,ACCOUNTSECRETKEY01
2/6/24 4:50,T3928,SGD,55.39,CreditCard,ProductA,SimAccount01,Sales,CPT2928,ACCOUNTSECRETKEY01
2/6/24 5:55,T3929,SGD,50.73,CreditCard,ProductA,SimAccount03,Sales,CPT2929,ACCOUNTSECRETKEY01
2/6/24 7:49,T3930,SGD,67.5,CreditCard,ProductA,SimAccount03,Sales,CPT2930,ACCOUNTSECRETKEY01
2/6/24 9:43,T3931,SGD,92.73,CreditCard,ProductA,SimAccount01,Sales,CPT2931,ACCOUNTSECRETKEY01
2/6/24 11:10,T3932,SGD,67.78,CreditCard,ProductA,SimAccount03,Sales,CPT2932,ACCOUNTSECRETKEY01
2/6/24 12:21,T3933,SGD,93.42,CreditCard,ProductB,SimAccount01,Sales,CPT2933,ACCOUNTSECRETKEY01
2/6/24 14:32,T3934,SGD,65.34,CreditCard,ProductB,SimAccount01,Sales,CPT2934,ACCOUNTSECRETKEY01
2/6/24 15:07,T3935,SGD,78.32,CreditCard,ProductA,SimAccount01,Sales,CPT2935,ACCOUNTSECRETKEY01
2/6/24 15:28,T3936,SGD,97.73,CreditCard,ProductA,SimAccount03,Sales,CPT2936,ACCOUNTSECRETKEY01
2/6/24 15:45,T3937,SGD,52.99,CreditCard,ProductB,SimAccount03,Sales,CPT2937,ACCOUNTSECRETKEY01
2/6/24 17:27,T3938,SGD,51.3,CreditCard,ProductA,SimAccount03,Sales,CPT2938,ACCOUNTSECRETKEY01
2/6/24 19:23,T3939,SGD,93.52,CreditCard,ProductA,SimAccount03,Sales,CPT2939,ACCOUNTSECRETKEY01
2/6/24 21:24,T3940,SGD,73.49,CreditCard,ProductB,SimAccount01,Sales,CPT2940,ACCOUNTSECRETKEY01
2/6/24 21:57,T3941,SGD,80.16,CreditCard,ProductB,SimAccount01,Sales,CPT2941,ACCOUNTSECRETKEY01
2/6/24 22:22,T3942,SGD,68.61,CreditCard,ProductA,SimAccount03,Sales,CPT2942,ACCOUNTSECRETKEY01
3/6/24 0:29,T3943,SGD,67.77,CreditCard,ProductC,SimAccount01,Sales,CPT2943,ACCOUNTSECRETKEY01
3/6/24 1:12,T3944,SGD,87.64,CreditCard,ProductA,SimAccount03,Sales,CPT2944,ACCOUNTSECRETKEY01
3/6/24 2:24,T3945,SGD,92.21,CreditCard,ProductA,SimAccount01,Sales,CPT2945,ACCOUNTSECRETKEY01
3/6/24 2:44,T3946,SGD,59.53,CreditCard,ProductB,SimAccount01,Sales,CPT2946,ACCOUNTSECRETKEY01
3/6/24 4:49,T3947,SGD,62.87,CreditCard,ProductC,SimAccount01,Sales,CPT2947,ACCOUNTSECRETKEY01
3/6/24 5:53,T3948,SGD,72.07,CreditCard,ProductA,SimAccount01,Sales,CPT2948,ACCOUNTSECRETKEY01
3/6/24 7:45,T3949,SGD,78.9,CreditCard,ProductB,SimAccount01,Cost,CPT2949,ACCOUNTSECRETKEY01
3/6/24 9:07,T3950,SGD,68.51,CreditCard,ProductA,SimAccount03,Sales,CPT2950,ACCOUNTSECRETKEY01
3/6/24 10:58,T3951,SGD,83.13,CreditCard,ProductA,SimAccount01,Sales,CPT2951,ACCOUNTSECRETKEY01
3/6/24 11:59,T3952,SGD,81.13,CreditCard,ProductC,SimAccount03,Sales,CPT2952,ACCOUNTSECRETKEY01
3/6/24 12:17,T3953,SGD,68.88,CreditCard,ProductB,SimAccount03,Sales,CPT2953,ACCOUNTSECRETKEY01
3/6/24 14:29,T3954,SGD,54.78,CreditCard,ProductC,SimAccount03,Sales,CPT2954,ACCOUNTSECRETKEY01
3/6/24 14:33,T3955,SGD,97.77,CreditCard,ProductA,SimAccount01,Sales,CPT2955,ACCOUNTSECRETKEY01
3/6/24 15:20,T3956,SGD,77.95,CreditCard,ProductA,SimAccount03,Sales,CPT2956,ACCOUNTSECRETKEY01
3/6/24 16:18,T3957,SGD,87.14,CreditCard,ProductA,SimAccount01,Sales,CPT2957,ACCOUNTSECRETKEY01
3/6/24 18:02,T3958,SGD,50.11,CreditCard,ProductA,SimAccount01,Sales,CPT2958,ACCOUNTSECRETKEY01
3/6/24 19:22,T3959,SGD,72.64,CreditCard,ProductC,SimAccount03,Sales,CPT2959,ACCOUNTSECRETKEY01
3/6/24 20:23,T3960,SGD,90.43,CreditCard,ProductC,SimAccount01,Sales,CPT2960,ACCOUNTSECRETKEY01
3/6/24 22:38,T3961,SGD,77.95,CreditCard,ProductB,SimAccount01,Sales,CPT2961,ACCOUNTSECRETKEY01
4/6/24 0:34,T3962,SGD,61.91,CreditCard,ProductC,SimAccount01,Sales,CPT2962,ACCOUNTSECRETKEY01
4/6/24 2:39,T3963,SGD,93.28,CreditCard,ProductC,SimAccount01,Sales,CPT2963,ACCOUNTSECRETKEY01
4/6/24 3:56,T3964,SGD,84.15,CreditCard,ProductC,SimAccount01,Sales,CPT2964,ACCOUNTSECRETKEY01
4/6/24 4:13,T3965,SGD,98.68,CreditCard,ProductA,SimAccount01,Sales,CPT2965,ACCOUNTSECRETKEY01
4/6/24 5:19,T3966,SGD,53.3,CreditCard,ProductA,SimAccount01,Sales,CPT2966,ACCOUNTSECRETKEY01
4/6/24 6:31,T3967,SGD,77.53,CreditCard,ProductA,SimAccount01,Sales,CPT2967,ACCOUNTSECRETKEY01
4/6/24 8:19,T3968,SGD,72.66,CreditCard,ProductB,SimAccount03,Sales,CPT2968,ACCOUNTSECRETKEY01
4/6/24 8:25,T3969,SGD,67.33,CreditCard,ProductA,SimAccount01,Sales,CPT2969,ACCOUNTSECRETKEY01
4/6/24 10:32,T3970,SGD,75.42,CreditCard,ProductC,SimAccount01,Sales,CPT2970,ACCOUNTSECRETKEY01
4/6/24 11:31,T3971,SGD,56.86,CreditCard,ProductB,SimAccount03,Sales,CPT2971,ACCOUNTSECRETKEY01
4/6/24 11:55,T3972,SGD,75.13,CreditCard,ProductC,SimAccount01,Sales,CPT2972,ACCOUNTSECRETKEY01
4/6/24 12:46,T3973,SGD,71.68,CreditCard,ProductA,SimAccount01,Sales,CPT2973,ACCOUNTSECRETKEY01
4/6/24 13:52,T3974,SGD,97.53,CreditCard,ProductC,SimAccount01,Sales,CPT2974,ACCOUNTSECRETKEY01
4/6/24 14:40,T3975,SGD,70.64,CreditCard,ProductC,SimAccount03,Sales,CPT2975,ACCOUNTSECRETKEY01
4/6/24 16:00,T3976,SGD,89.77,CreditCard,ProductB,SimAccount01,Sales,CPT2976,ACCOUNTSECRETKEY01
4/6/24 16:10,T3977,SGD,50.96,CreditCard,ProductA,SimAccount01,Sales,CPT2977,ACCOUNTSECRETKEY01
4/6/24 16:59,T3978,SGD,52.9,CreditCard,ProductB,SimAccount03,Sales,CPT2978,ACCOUNTSECRETKEY01
4/6/24 19:19,T3979,SGD,77.17,CreditCard,ProductA,SimAccount03,Sales,CPT2979,ACCOUNTSECRETKEY01
4/6/24 21:37,T3980,SGD,72.41,CreditCard,ProductA,SimAccount01,Sales,CPT2980,ACCOUNTSECRETKEY01
4/6/24 23:11,T3981,SGD,96.47,CreditCard,ProductB,SimAccount01,Sales,CPT2981,ACCOUNTSECRETKEY01
5/6/24 0:31,T3982,SGD,78.4,CreditCard,ProductB,SimAccount01,Sales,CPT2982,ACCOUNTSECRETKEY01
5/6/24 2:26,T3983,SGD,94.45,CreditCard,ProductC,SimAccount01,Sales,CPT2983,ACCOUNTSECRETKEY01
5/6/24 2:30,T3984,SGD,66.46,CreditCard,ProductB,SimAccount01,Sales,CPT2984,ACCOUNTSECRETKEY01
5/6/24 3:32,T3985,SGD,89.46,CreditCard,ProductC,SimAccount03,Sales,CPT2985,ACCOUNTSECRETKEY01
5/6/24 3:39,T3986,SGD,68.78,CreditCard,ProductA,SimAccount01,Sales,CPT2986,ACCOUNTSECRETKEY01
5/6/24 5:27,T3987,SGD,60.59,CreditCard,ProductA,SimAccount03,Sales,CPT2987,ACCOUNTSECRETKEY01
5/6/24 5:37,T3988,SGD,75.13,CreditCard,ProductC,SimAccount01,Sales,CPT2988,ACCOUNTSECRETKEY01
5/6/24 6:18,T3989,SGD,65.03,CreditCard,ProductA,SimAccount01,Cost,CPT2989,ACCOUNTSECRETKEY01
5/6/24 7:51,T3990,SGD,82.32,CreditCard,ProductB,SimAccount01,Sales,CPT2990,ACCOUNTSECRETKEY01
5/6/24 8:30,T3991,SGD,81.58,CreditCard,ProductB,SimAccount01,Sales,CPT2991,ACCOUNTSECRETKEY01
5/6/24 8:42,T3992,SGD,69.97,CreditCard,ProductB,SimAccount01,Sales,CPT2992,ACCOUNTSECRETKEY01
5/6/24 10:17,T3993,SGD,93.12,CreditCard,ProductA,SimAccount03,Sales,CPT2993,ACCOUNTSECRETKEY01
5/6/24 11:04,T3994,SGD,97.07,CreditCard,ProductB,SimAccount01,Sales,CPT2994,ACCOUNTSECRETKEY01
5/6/24 13:03,T3995,SGD,56.48,CreditCard,ProductA,SimAccount01,Sales,CPT2995,ACCOUNTSECRETKEY01
5/6/24 15:13,T3996,SGD,92.58,CreditCard,ProductC,SimAccount03,Sales,CPT2996,ACCOUNTSECRETKEY01
5/6/24 15:19,T3997,SGD,80.23,CreditCard,ProductA,SimAccount03,Sales,CPT2997,ACCOUNTSECRETKEY01
5/6/24 16:38,T3998,SGD,57.59,CreditCard,ProductB,SimAccount01,Sales,CPT2998,ACCOUNTSECRETKEY01
5/6/24 17:59,T3999,SGD,53.3,CreditCard,ProductA,SimAccount03,Sales,CPT2999,ACCOUNTSECRETKEY01
5/6/24 19:12,T4000,SGD,93.45,CreditCard,ProductA,SimAccount01,Sales,CPT3000,ACCOUNTSECRETKEY01
5/6/24 19:53,T4001,SGD,72.11,CreditCard,ProductA,SimAccount03,Sales,CPT3001,ACCOUNTSECRETKEY01
5/6/24 21:26,T4002,SGD,99.2,CreditCard,ProductC,SimAccount01,Cost,CPT3002,ACCOUNTSECRETKEY01
5/6/24 22:15,T4003,SGD,65.78,CreditCard,ProductC,SimAccount01,Sales,CPT3003,ACCOUNTSECRETKEY01
5/6/24 22:41,T4004,SGD,56.94,CreditCard,ProductA,SimAccount03,Sales,CPT3004,ACCOUNTSECRETKEY01
6/6/24 1:01,T4005,SGD,64.21,CreditCard,ProductC,SimAccount01,Cost,CPT3005,ACCOUNTSECRETKEY01
6/6/24 3:03,T4006,SGD,95.87,CreditCard,ProductC,SimAccount03,Sales,CPT3006,ACCOUNTSECRETKEY01
6/6/24 4:47,T4007,SGD,74.88,CreditCard,ProductA,SimAccount03,Sales,CPT3007,ACCOUNTSECRETKEY01
6/6/24 6:24,T4008,SGD,53.24,CreditCard,ProductB,SimAccount01,Sales,CPT3008,ACCOUNTSECRETKEY01
6/6/24 6:28,T4009,SGD,60.1,CreditCard,ProductA,SimAccount03,Sales,CPT3009,ACCOUNTSECRETKEY01
6/6/24 6:37,T4010,SGD,59.65,CreditCard,ProductC,SimAccount01,Sales,CPT3010,ACCOUNTSECRETKEY01
6/6/24 6:48,T4011,SGD,82.9,CreditCard,ProductA,SimAccount01,Sales,CPT3011,ACCOUNTSECRETKEY01
6/6/24 8:48,T4012,SGD,88.05,CreditCard,ProductB,SimAccount03,Sales,CPT3012,ACCOUNTSECRETKEY01
6/6/24 10:37,T4013,SGD,92.73,CreditCard,ProductA,SimAccount03,Sales,CPT3013,ACCOUNTSECRETKEY01
6/6/24 10:55,T4014,SGD,95.02,CreditCard,ProductC,SimAccount01,Sales,CPT3014,ACCOUNTSECRETKEY01
6/6/24 13:08,T4015,SGD,69.79,CreditCard,ProductA,SimAccount01,Sales,CPT3015,ACCOUNTSECRETKEY01
6/6/24 13:26,T4016,SGD,85.75,CreditCard,ProductA,SimAccount01,Sales,CPT3016,ACCOUNTSECRETKEY01
6/6/24 15:13,T4017,SGD,69.09,CreditCard,ProductA,SimAccount03,Sales,CPT3017,ACCOUNTSECRETKEY01
6/6/24 17:05,T4018,SGD,75.23,CreditCard,ProductB,SimAccount01,Sales,CPT3018,ACCOUNTSECRETKEY01
6/6/24 17:35,T4019,SGD,91.9,CreditCard,ProductB,SimAccount03,Sales,CPT3019,ACCOUNTSECRETKEY01
6/6/24 19:29,T4020,SGD,97.02,CreditCard,ProductB,SimAccount01,Sales,CPT3020,ACCOUNTSECRETKEY01
6/6/24 20:48,T4021,SGD,71.18,CreditCard,ProductA,SimAccount03,Sales,CPT3021,ACCOUNTSECRETKEY01
